episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,optimizer_steps_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/exploration_infos,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,evaluation/episode_reward_max,evaluation/episode_reward_min,evaluation/episode_reward_mean,evaluation/episode_len_mean,evaluation/episodes_this_iter,evaluation/hist_stats/episode_reward,evaluation/hist_stats/episode_lengths,evaluation/sampler_perf/mean_env_wait_ms,evaluation/sampler_perf/mean_processing_ms,evaluation/sampler_perf/mean_inference_ms
-403.10569318806563,-403.10569318806563,-403.10569318806563,1000.0,1,1000,1000,False,1000,1,1,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-48-29,1587480509,2.9896788597106934,2.9896788597106934,3956,ip-172-31-21-251,172.31.21.251,2.9896788597106934,1000,1,0,00000,"0_learning_starts=10000,use_pytorch=False",[-403.10569318806563],[1000],0.24026519173270577,0.3428061406214635,1.203655124782444,[{}],500,0,1000,2.158,0.0,0.0,0.003,0.0,0.0,90.46000000000001,9.16,-313.33943979183664,-647.2053607276172,-419.1880062684715,1000.0,10,"[-592.348372052817, -382.3492036898392, -375.0682187430615, -414.99107418796683, -361.99331382561553, -647.2053607276172, -317.94540106868186, -313.33943979183664, -376.8490877464665, -409.79059085081303]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25671959495487223,0.1174036877928418,1.1271636088649435
-364.8261049141326,-403.10569318806563,-383.9658990510991,1000.0,1,1000,1000,False,2000,2,2,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-48-49,1587480529,2.973684072494507,5.9633629322052,3956,ip-172-31-21-251,172.31.21.251,5.9633629322052,2000,2,0,00000,"0_learning_starts=10000,use_pytorch=False","[-364.8261049141326, -403.10569318806563]","[1000, 1000]",0.2548750762725731,0.36647021721823503,1.2182691646834902,[{}],1000,0,2000,2.407,0.0,0.0,0.003,0.0,0.0,91.43793103448273,9.393103448275863,-133.85710497655901,-482.7127977617496,-355.29767773335465,1000.0,10,"[-193.5910810694007, -441.14501206096634, -336.1641522675467, -133.85710497655901, -368.72768382995235, -407.15917661089145, -397.1140873847958, -373.3468499922813, -419.15883137940386, -482.7127977617496]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.253229640458895,0.11708224918191348,1.1112136391662166
-364.8261049141326,-534.7238341315233,-434.21854407790715,1000.0,1,1000,1000,False,3000,3,3,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-49-07,1587480547,2.8058578968048096,8.76922082901001,3956,ip-172-31-21-251,172.31.21.251,8.76922082901001,3000,3,0,00000,"0_learning_starts=10000,use_pytorch=False","[-534.7238341315233, -403.10569318806563, -364.8261049141326]","[1000, 1000, 1000]",0.26058571686803406,0.37638992949038946,1.219278756465294,[{}],1500,0,3000,2.403,0.0,0.0,0.003,0.0,0.0,91.49600000000001,9.42,-181.95417309549367,-454.9607694427506,-373.19368140012796,1000.0,10,"[-396.11182160386437, -454.9607694427506, -438.511804751332, -440.2952801941832, -181.95417309549367, -414.29238311263106, -394.0299299231997, -216.16198770069164, -362.32390013544597, -433.2947640416877]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2528568620797154,0.11744795948309698,1.1055041089033604
-364.8261049141326,-534.7238341315233,-421.5974589743692,1000.0,1,1000,1000,False,4000,4,4,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-49-24,1587480564,2.40240740776062,11.17162823677063,3956,ip-172-31-21-251,172.31.21.251,11.17162823677063,4000,4,0,00000,"0_learning_starts=10000,use_pytorch=False","[-383.73420366375535, -403.10569318806563, -364.8261049141326, -534.7238341315233]","[1000, 1000, 1000, 1000]",0.26152276811605335,0.3786377018199323,1.2059430315324853,[{}],2000,0,4000,2.605,0.0,0.0,0.004,0.0,0.0,91.53750000000001,9.5,-340.3984648359167,-541.0124435736815,-391.8089765330159,1000.0,10,"[-353.11897022640176, -445.4744898741205, -390.373043851867, -352.84930302699166, -541.0124435736815, -394.35446590234125, -340.3984648359167, -382.3780149683107, -355.87742265859237, -362.253146411935]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25433430817481206,0.1180574705069019,1.109053905551241
-364.8261049141326,-534.7238341315233,-429.58384010182925,1000.0,1,1000,1000,False,5000,5,5,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-49-42,1587480582,2.637326955795288,13.808955192565918,3956,ip-172-31-21-251,172.31.21.251,13.808955192565918,5000,5,0,00000,"0_learning_starts=10000,use_pytorch=False","[-461.52936461166917, -403.10569318806563, -364.8261049141326, -534.7238341315233, -383.73420366375535]","[1000, 1000, 1000, 1000, 1000]",0.2621871662957438,0.38010095346111905,1.1957576954734281,[{}],2500,0,5000,1.693,0.0,0.0,0.002,0.0,0.0,91.51923076923077,9.5,-203.2255127332451,-560.9706171039307,-417.1015622913589,1000.0,10,"[-560.9706171039307, -277.129108296297, -455.09811275066784, -458.2131833369991, -203.2255127332451, -447.38989502884664, -484.75200474232093, -441.6691906650599, -383.86364204137885, -458.7043562148431]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25399342381652124,0.11739174663223044,1.1033438074143178
-364.8261049141326,-534.7238341315233,-435.7950788207273,1000.0,1,1000,1000,False,6000,6,6,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-49-59,1587480599,2.680943489074707,16.489898681640625,3956,ip-172-31-21-251,172.31.21.251,16.489898681640625,6000,6,0,00000,"0_learning_starts=10000,use_pytorch=False","[-434.16188678255634, -364.8261049141326, -534.7238341315233, -383.73420366375535, -461.52936461166917]","[1000, 1000, 1000, 1000, 1000]",0.2672016777565752,0.38888871954437537,1.185738882556815,[{}],3000,0,6000,2.509,0.0,0.0,0.003,0.0,0.0,91.58333333333333,9.5,-257.3720393344461,-690.8785897260145,-407.0409873360597,1000.0,10,"[-434.47403973179945, -471.6144055760231, -397.3818204779476, -290.4468586496968, -257.3720393344461, -403.5055223113623, -339.2350802856569, -450.49376657469253, -335.0077506929579, -690.8785897260145]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25375227405954165,0.1175010051928517,1.103369713354102
-383.73420366375535,-534.7238341315233,-464.0829217646424,1000.0,1,1000,1000,False,7000,7,7,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-50-17,1587480617,2.829287528991699,19.319186210632324,3956,ip-172-31-21-251,172.31.21.251,19.319186210632324,7000,7,0,00000,"0_learning_starts=10000,use_pytorch=False","[-506.2653196337077, -534.7238341315233, -383.73420366375535, -461.52936461166917, -434.16188678255634]","[1000, 1000, 1000, 1000, 1000]",0.2668572104478887,0.38889014886101714,1.1712752776377298,[{}],3500,0,7000,2.444,0.0,0.0,0.003,0.0,0.0,91.55384615384615,9.565384615384616,-179.83772475686172,-477.9906260565982,-374.65477518179466,1000.0,10,"[-471.3836366683788, -404.64299092641727, -477.9906260565982, -437.26661049088074, -450.0236085074326, -179.83772475686172, -336.35242520789006, -186.1329660364984, -388.97513368215215, -413.94202948483644]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.252967313283464,0.11749101436808611,1.1014808281985569
-383.73420366375535,-506.2653196337077,-433.97993138026334,1000.0,1,1000,1000,False,8000,8,8,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-50-34,1587480634,2.8825066089630127,22.201692819595337,3956,ip-172-31-21-251,172.31.21.251,22.201692819595337,8000,8,0,00000,"0_learning_starts=10000,use_pytorch=False","[-384.2088822096279, -383.73420366375535, -461.52936461166917, -434.16188678255634, -506.2653196337077]","[1000, 1000, 1000, 1000, 1000]",0.26665846453003583,0.38865004473779824,1.1604141407201098,[{}],4000,0,8000,2.484,0.0,0.0,0.003,0.0,0.0,91.58,9.6,-195.91358007051613,-484.29508177698597,-368.22607912077217,1000.0,10,"[-418.47079762011896, -387.8191552624181, -195.91358007051613, -484.29508177698597, -276.0526334333473, -418.7014544059441, -381.7106949843582, -373.55931413137876, -465.4548759386637, -280.2832035839909]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25228097694185164,0.11742623889045871,1.0977329873268018
-309.36815795801743,-506.2653196337077,-419.1067222391157,1000.0,1,1000,1000,False,9000,9,9,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-50-51,1587480651,2.6481447219848633,24.8498375415802,3956,ip-172-31-21-251,172.31.21.251,24.8498375415802,9000,9,0,00000,"0_learning_starts=10000,use_pytorch=False","[-309.36815795801743, -461.52936461166917, -434.16188678255634, -506.2653196337077, -384.2088822096279]","[1000, 1000, 1000, 1000, 1000]",0.2679627599531975,0.3904534292893801,1.1597035514379779,[{}],4500,0,9000,1.718,0.0,0.0,0.003,0.0,0.0,91.51666666666665,9.6,-323.08943423376303,-453.1402869840105,-393.0608019251457,1000.0,10,"[-377.57590897789095, -449.4868261084463, -408.76146539159936, -406.9042708828246, -342.6427397197421, -323.08943423376303, -387.6078038859427, -453.1402869840105, -447.3715227380104, -334.02776032922714]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2518533644422587,0.1171744572711128,1.0960991213773907
-309.36815795801743,-506.2653196337077,-420.39625873657906,1000.0,1,1000,1000,False,10000,10,10,3b825c41064b4651b24ec50c54d29503,2020-04-21_14-51-09,1587480669,2.752570390701294,27.602407932281494,3956,ip-172-31-21-251,172.31.21.251,27.602407932281494,10000,10,0,00000,"0_learning_starts=10000,use_pytorch=False","[-467.97704709898585, -434.16188678255634, -506.2653196337077, -384.2088822096279, -309.36815795801743]","[1000, 1000, 1000, 1000, 1000]",0.2691967952536246,0.39220878128980147,1.161093781304333,[{}],5000,0,10000,1.748,0.0,0.0,0.003,0.0,0.0,91.54400000000001,9.6,-335.7203927061295,-575.3137427775173,-404.356218017641,1000.0,10,"[-405.7847735051903, -412.55009801998284, -335.7203927061295, -337.1624834887715, -355.83612120383583, -575.3137427775173, -406.65370392532736, -360.2914045088624, -456.4447872561292, -397.8046727846646]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25171756558420133,0.11708546139712553,1.0964189059395721
